x,y,strain_value
-225.56077694235591,-515.5437343358395,-0.0004231829951383167
-223.0545112781955,-515.5437343358395,-0.0004327234305412658
-220.54824561403512,-515.5437343358395,-0.0004264452020300546
-218.0419799498747,-515.5437343358395,-0.0004401377856300647
-215.53571428571428,-515.5437343358395,-0.0004634318249153875
-213.0294486215539,-515.5437343358395,-0.00045345517048363786
-210.5231829573935,-515.5437343358395,-0.0004994843387616212
-208.01691729323312,-515.5437343358395,-0.0005571738914780859
-205.5106516290727,-515.5437343358395,-0.0004856880425142758
-203.00438596491227,-515.5437343358395,-0.0004231251230494406
-200.4981203007519,-515.5437343358395,-0.00041749609171831486
-197.99185463659148,-515.5437343358395,-0.0004784700261332414
-195.48558897243112,-515.5437343358395,-0.00043815842385649587
-192.9793233082707,-515.5437343358395,-0.0004053145038438186
-190.47305764411027,-515.5437343358395,-0.0003996960979267169
-187.9667919799499,-515.5437343358395,-0.0004198365483945268
-185.46052631578948,-515.5437343358395,-0.00043455068502485885
-182.9542606516291,-515.5437343358395,-0.00048766471555122066
-180.4479949874687,-515.5437343358395,-0.0004979965795048848
-177.94172932330827,-515.5437343358395,-0.00046186227798856896
-175.4354636591479,-515.5437343358395,-0.00044226979531255167
-172.92919799498748,-515.5437343358395,-0.000432805860433701
-170.4229323308271,-515.5437343358395,-0.0004778307694883195
-167.91666666666669,-515.5437343358395,-0.0004294568068937027
-165.41040100250626,-515.5437343358395,-0.0004895281917042824
-162.9041353383459,-515.5437343358395,-0.00047001798984767625
-160.39786967418547,-515.5437343358395,-0.000441457275487856
-157.8916040100251,-515.5437343358395,-0.0005041444083026755
-155.38533834586468,-515.5437343358395,-0.00047634257262845365
-152.87907268170426,-515.5437343358395,-0.00044818962683426737
-150.3728070175439,-515.5437343358395,-0.00043855760704604387
-147.86654135338347,-515.5437343358395,-0.0004326172654517811
-145.3602756892231,-515.5437343358395,-0.00043955562343831226
-142.85401002506268,-515.5437343358395,-0.0004477504849120354
